#Digilent WaveForms Oscilloscope Acquisition
#Device Name: ADP3450
#Serial Number: SN:210018B48893
#Date Time: 2025-02-21 12:52:54.217.222.820
#Sample rate: 5e+07Hz
#Samples: 32768
#Trigger: Source: Channel 2 Type: Edge Condition: Rising Level: 2.1 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 1 V/div Offset: -5 V Attenuation: 1 X Coupling: DC Bandwidth: Full Sample Mode: Average
#Channel 2: Range: 1 V/div Offset: -5 V Attenuation: 1 X Coupling: DC Bandwidth: Full Sample Mode: Average
#Channel 3: Range: 1 V/div Offset: -5 V Attenuation: 1 X Coupling: DC Bandwidth: Full Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: DC
#Offset: 3.3 V

Time (s),Channel 1 (V),Channel 2 (V),Channel 3 (V)
-0.0004932749397590361,0.7704400266814333,3.206021629350871,7.24725045759706
-0.0004932549397590362,0.7638332075980573,3.220987412560559,7.250578923776561
-0.0004932349397590362,0.765484912368902,3.215998818157327,7.265557021584192
-0.0004932149397590362,0.7324508169519497,3.214335953356247,7.258900089225232
-0.0004931949397590362,0.7539229789729687,3.214335953356247,7.263892788494451
-0.0004931749397590362,0.765484912368902,3.209347358953005,7.263892788494451
-0.0004931549397590362,0.7638332075980573,3.212673088555159,7.250578923776557
-0.0004931349397590361,0.765484912368848,3.2043587645498,7.253907389956006
-0.0004931149397590361,0.7506195694312612,3.214335953356216,7.252243156866303
-0.0004930949397590361,0.7473161598895837,3.206021629350862,7.260564322314963
-0.0004930749397590361,0.7506195694312852,3.215998818157345,7.255571623045783
-0.0004930549397590361,0.7572263885146552,3.225976006963815,7.272213953943156
-0.0004930349397590362,0.7522712742021359,3.229301736565928,7.275542420122632
-0.0004930149397590362,0.7605297980563588,3.206021629350844,7.277206653212369
-0.0004929949397590362,0.7423610455770353,3.214335953356247,7.265557021584192
-0.0004929749397590362,0.7357542264936443,3.209347358953005,7.27387818703289
-0.0004929549397590362,0.7407093408061786,3.220987412560547,7.257235856135523
-0.0004929349397590361,0.730799112181132,3.215998818157339,7.258900089225305
-0.0004929149397590361,0.7390576360354359,3.219324547759536,7.278870886302072
-0.0004928949397590361,0.765484912368866,3.232627466168076,7.268885487763688
-0.0004928749397590361,0.7555746837438254,3.217661682958395,7.273878187032888
-0.0004928549397590361,0.7605297980563468,3.211010223754104,7.272213953943147
-0.0004928349397590362,0.7539229789729567,3.220987412560589,7.270549720853422
-0.0004928149397590362,0.7473161598895777,3.232627466168131,7.277206653212369
-0.0004927949397590362,0.7605297980563588,3.219324547759488,7.27054972085341
-0.0004927749397590362,0.7522712742021209,3.217661682958407,7.282199352481588
